Solution_ID,Generating_LLM_ID,Business_Problem,Culture,Generating_Iteration_Number,Ensemble_Novelty_Score,Ensemble_Usefulness_Feasibility_Score,Ensemble_Flexibility_Score,Ensemble_Elaboration_Score,Ensemble_Cultural_Appropriateness_Sensitivity_Score
84832a6a-28d1-49bc-bd5e-83cb3f76e0f5,Qwen2.572BInstructTurbo,BusinessProblem4,CultureExpert,4,3.6,4.4,4.2,4.4,4.4
8493839e-3a2c-4c61-b9ec-bf56e048bf87,MetaLlama3.1405BInstructTurbo,BusinessProblem13,Culture13,5,3.2,4.6,3.6,4.6,4.8
84963212-f693-4d6c-8094-121856a0492e,DeepSeekR1DistillLlama70B,BusinessProblem1,Culture10,5,3.2,4.4,3.8,4.4,4.0
8496797b-9b3b-49ee-ad7f-ed5aef9e6e8f,Gemma-2Instruct(27B),BusinessProblem15,Culture1,5,3.4,4.6,4.4,4.4,4.6
8498e1f3-5c69-491e-9fab-d8eea3e59520,MistralSmall(24B)Instruct25.01,BusinessProblem14,Culture14,4,3.4,4.6,4.2,4.6,4.8
84a50d43-affa-47e9-a751-a4c067ef180a,MistralSmall(24B)Instruct25.01,BusinessProblem2,Culture12,2,2.8,4.0,3.4,4.2,4.0
84ad57f4-8f66-4c5b-ab60-a23dd9322a9d,MetaLlama3.1405BInstructTurbo,BusinessProblem3,Culture3,3,3.4,4.4,3.6,4.6,4.6
84b99317-156b-46ae-a8bd-a63b081a61ab,Qwen2.572BInstructTurbo,BusinessProblem14,Culture11,3,3.4,4.4,4.2,4.8,4.8
84c5bc56-1607-4104-878c-2bf673e10689,MetaLlama3.1405BInstructTurbo,BusinessProblem11,Culture8,3,3.2,4.6,4.0,4.6,4.4
84d1f9a2-5503-46aa-a7ab-fadc36989ff4,Gemma-2Instruct(27B),BusinessProblem14,Culture3,2,3.4,4.4,3.6,4.6,4.8
84e4926b-aa57-4c2d-b4cf-55dcb0877e3c,MetaLlama3.1405BInstructTurbo,BusinessProblem15,Culture11,3,3.6,4.4,4.6,4.8,5.0
84e52574-72d6-4450-984d-0773447e70d5,Qwen2.572BInstructTurbo,BusinessProblem9,Culture9,2,3.2,4.4,4.2,4.6,4.4
84ef9ed3-50a4-4ec7-94ec-a5a7a21ace05,Gemma-2Instruct(27B),BusinessProblem7,Culture14,3,3.2,4.2,3.4,4.4,4.6
84fcb8de-13e8-4bad-b520-28cb8715a2f9,Qwen2.572BInstructTurbo,BusinessProblem2,CultureExpert,4,3.0,4.4,4.0,4.6,4.8
8500363b-0447-4d5b-9f31-868becc49e7c,DeepSeekR1DistillLlama70B,BusinessProblem2,Culture4,1,3.0,4.4,4.0,4.6,4.8
85039645-feaf-422d-9adb-567a56d0b28c,DeepSeekR1DistillLlama70B,BusinessProblem8,Culture8,3,3.6,4.6,4.4,4.8,4.4
8504e942-6766-4ee8-a03e-d8c5dbde9d73,MetaLlama3.1405BInstructTurbo,BusinessProblem15,Culture15,2,3.2,4.4,4.2,4.6,4.4
85125ff6-8d93-41d4-9a21-ef54537848fb,Gemma-2Instruct(27B),BusinessProblem10,Culture12,5,3.2,4.4,4.4,4.6,5.0
85206232-9da9-4b0a-b40a-714955e712df,Qwen2.572BInstructTurbo,BusinessProblem5,Culture5,3,3.6,4.4,4.0,4.6,5.0
8533ef8f-6a44-4d75-8851-68ee676427ae,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture9,3,3.2,4.2,3.4,4.4,3.6
853f18f8-3e48-40cc-9c58-561cd9f47793,Gemma-2Instruct(27B),BusinessProblem10,Culture10,3,3.4,4.4,4.4,4.4,5.0
8550c43d-b66a-4790-8f5a-88e2c8700b14,MetaLlama3.1405BInstructTurbo,BusinessProblem5,Culture7,2,3.6,4.6,4.2,4.8,4.8
855cc74b-f6e6-4347-a139-91a2ba65ff77,MistralSmall(24B)Instruct25.01,BusinessProblem3,Culture11,3,3.6,3.6,3.8,3.2,3.6
855f8660-9a34-43a3-abc7-f32865718a56,DeepSeekR1DistillLlama70B,BusinessProblem5,Culture11,3,3.6,4.4,4.4,4.8,4.8
856556df-c11e-4c16-a3ea-52e85edfcdc6,MistralSmall(24B)Instruct25.01,BusinessProblem2,Culture4,2,3.4,4.4,4.0,4.8,4.4
8566e962-9616-4c83-a400-1291b9ac6c21,MistralSmall(24B)Instruct25.01,BusinessProblem4,CultureExpert,5,3.4,3.6,3.0,2.8,4.0
85699582-ff25-4a9d-9460-e6d0ff7f08db,Qwen2.572BInstructTurbo,BusinessProblem3,Culture4,4,4.0,4.6,4.6,4.2,4.2
8569f2b4-67bf-4aff-82c2-6075f15060ad,Gemma-2Instruct(27B),BusinessProblem9,Culture10,2,2.8,4.0,3.8,3.8,3.4
856c8a0e-ee94-4c6b-ad89-19e4a74b99cd,DeepSeekR1DistillLlama70B,BusinessProblem5,Culture7,1,3.4,4.4,4.4,4.8,5.0
8581863f-3758-4f51-aaf6-dc2359bf494f,Qwen2.572BInstructTurbo,BusinessProblem3,Culture15,3,3.2,4.4,4.0,4.4,4.4
858b16cd-2a66-4952-81a8-423d95d5c74d,MetaLlama3.1405BInstructTurbo,BusinessProblem7,Culture13,5,3.4,4.6,4.2,4.6,4.6
858caba5-dedb-4b3e-941e-ced455a09702,Gemma-2Instruct(27B),BusinessProblem6,Culture14,3,3.4,4.4,3.8,4.6,5.0
85923287-ba30-49c7-a1f0-ee8085d44572,MetaLlama3.1405BInstructTurbo,BusinessProblem1,CultureExpert,3,3.2,4.4,3.6,4.4,4.0
859533e6-0499-4607-b71a-e4b39477667b,Qwen2.572BInstructTurbo,BusinessProblem9,Culture7,1,3.4,4.6,4.4,4.8,4.4
859b80b2-4d6f-4179-8592-ff8cdb223ebd,Qwen2.572BInstructTurbo,BusinessProblem7,Culture10,4,3.0,4.2,3.6,4.6,4.6
85c296f2-31dd-43ac-bfdb-2636ab55a4e2,MetaLlama3.1405BInstructTurbo,BusinessProblem5,Culture11,3,3.4,4.4,4.2,4.8,4.8
85c2d318-8c7c-460e-b5ae-83f8978076f9,Gemma-2Instruct(27B),BusinessProblem13,Culture3,2,2.8,4.2,3.4,4.4,4.4
85ce946b-622b-45b5-b81c-9e902f7c0942,Gemma-2Instruct(27B),BusinessProblem14,Culture15,3,3.4,4.6,4.2,4.6,5.0
85e17c18-bfed-477a-a9ab-1c08d48f27b7,MistralSmall(24B)Instruct25.01,BusinessProblem11,Culture6,5,3.0,4.4,3.4,4.6,3.8
85e24c4f-beac-4979-883d-e28e2795de64,MetaLlama3.1405BInstructTurbo,BusinessProblem2,Culture2,5,3.0,4.2,3.4,4.6,4.4
85e94979-ac8a-407e-8180-47377cd482bd,Gemma-2Instruct(27B),BusinessProblem4,Culture6,1,3.4,4.2,3.4,4.4,4.6
85ee85c3-23f4-4a32-b0a1-f0c1b5d685c6,MistralSmall(24B)Instruct25.01,BusinessProblem11,Culture15,4,3.2,4.4,4.0,4.6,4.4
85f9065c-7492-46ba-ac9d-0408bf6dad22,DeepSeekR1DistillLlama70B,BusinessProblem5,Culture5,5,3.8,4.6,4.6,4.8,5.0
85fc3390-34cc-4067-8f0f-a0013c585caf,Gemma-2Instruct(27B),BusinessProblem5,Culture6,3,3.0,4.2,4.0,4.4,4.8
860f2958-29eb-4067-800b-1de18d95a0ba,MistralSmall(24B)Instruct25.01,BusinessProblem6,Culture3,1,3.8,4.1,3.4,4.7,4.6
861fea19-e2c0-4e5d-97aa-65dfc6c5d497,MetaLlama3.1405BInstructTurbo,BusinessProblem12,Culture7,3,3.2,4.6,3.6,4.6,4.6
86214cbd-1354-45f4-9ed4-f57b38e67d39,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture2,5,3.4,3.9,3.7,3.7,4.4
8622144a-3e54-4fc3-b324-555ed49b10c4,Qwen2.572BInstructTurbo,BusinessProblem11,Culture5,5,3.6,4.6,4.6,4.6,5.0
8623ea9e-3bbe-42ce-b8f2-38839238c59c,MetaLlama3.1405BInstructTurbo,BusinessProblem10,Culture3,4,3.4,4.6,4.2,4.4,4.6
8626611f-9311-4ddd-a860-17cf6f4ff897,Gemma-2Instruct(27B),BusinessProblem2,Culture9,2,2.8,4.4,3.4,4.4,4.8
862c83b0-ffe3-4215-b6cf-433f309c0f9c,MistralSmall(24B)Instruct25.01,BusinessProblem15,CultureNeutral,3,3.4,4.4,4.2,4.4,4.6
8641c27a-dcb5-4518-85ba-282b97b38475,MistralSmall(24B)Instruct25.01,BusinessProblem11,Culture11,5,3.2,3.9,3.2,3.4,4.0
8646d0f0-ab0b-4397-ad15-752973a6d73f,Qwen2.572BInstructTurbo,BusinessProblem3,Culture5,3,3.8,4.4,4.2,4.6,5.0
866de173-6999-45c6-9a74-deef708a189c,Qwen2.572BInstructTurbo,BusinessProblem7,Culture12,1,2.8,4.2,3.4,4.4,4.4
8672f923-10e0-46b0-98d4-1e77ed93bb22,DeepSeekR1DistillLlama70B,BusinessProblem5,Culture4,1,3.6,4.4,4.4,4.6,4.8
8677fdb1-c04f-44bf-adfa-615b1a225abb,MistralSmall(24B)Instruct25.01,BusinessProblem10,Culture7,5,3.2,4.0,4.2,3.8,4.6
868901e7-0d79-454e-bf57-09d5db875531,Gemma-2Instruct(27B),BusinessProblem15,Culture4,1,3.4,4.4,4.4,4.2,4.6
86916c4e-49bc-4c50-b12e-f104a49e9ca6,MetaLlama3.1405BInstructTurbo,BusinessProblem4,Culture1,1,3.6,4.2,3.2,4.4,4.2
869a1560-971b-486c-834f-ec84e9255583,DeepSeekR1DistillLlama70B,BusinessProblem13,Culture2,1,3.0,4.2,2.8,4.2,4.6
869b4475-9bc6-4ea7-bc56-df9f6fb108df,MetaLlama3.1405BInstructTurbo,BusinessProblem8,Culture6,2,3.0,4.2,3.8,4.6,3.4
869fb3ee-c737-4ebd-88b4-64abfa4a1abd,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture2,1,3.4,4.4,3.8,4.4,4.6
86bf8a5d-532a-4e57-85e3-e1a9468b385e,Qwen2.572BInstructTurbo,BusinessProblem4,Culture11,4,3.8,4.2,4.2,4.8,4.4
86cd52f6-91e1-4f03-ae64-33d76929b140,Qwen2.572BInstructTurbo,BusinessProblem15,Culture1,5,3.4,4.4,4.2,4.8,4.4
86ce5318-83cb-4a8f-8f95-1a50c54b17fd,MistralSmall(24B)Instruct25.01,BusinessProblem7,Culture3,4,2.6,3.8,2.4,4.2,3.2
86f28df7-e9c9-436d-9919-ed5427f4c39d,MistralSmall(24B)Instruct25.01,BusinessProblem8,Culture2,5,2.2,3.0,2.8,3.0,2.0
8702cb6a-a3aa-450a-a2ee-a7280e193d81,Gemma-2Instruct(27B),BusinessProblem2,CultureExpert,2,3.4,4.4,4.2,4.4,4.6
8703f518-a623-4b82-82d4-7c08a976fc5e,Qwen2.572BInstructTurbo,BusinessProblem15,Culture8,3,3.4,4.4,4.4,4.4,4.6
8717ee05-21c4-4cda-b66b-2b398d64aed9,MetaLlama3.1405BInstructTurbo,BusinessProblem15,Culture8,4,3.6,4.4,4.4,4.8,4.4
87212541-3f74-4f22-9254-7783f9399450,DeepSeekR1DistillLlama70B,BusinessProblem6,Culture8,5,3.4,4.6,4.4,5.0,5.0
872b01fe-c090-4f71-9f9f-c3f305bf1508,Gemma-2Instruct(27B),BusinessProblem10,Culture6,4,3.2,4.4,4.2,4.6,5.0
873352c0-115c-4871-9215-e65c63e1d256,MetaLlama3.1405BInstructTurbo,BusinessProblem10,Culture4,2,3.6,4.4,4.4,4.6,5.0
87338874-c5bd-4ac1-b7cf-a159369b6889,MetaLlama3.1405BInstructTurbo,BusinessProblem2,Culture15,2,3.0,4.2,3.4,4.4,4.6
8736b87c-b941-4e12-b191-7d297961814f,Gemma-2Instruct(27B),BusinessProblem14,Culture8,2,3.4,4.6,4.2,4.6,5.0
87375e1d-5177-4ca6-9f53-6067451d5863,MetaLlama3.1405BInstructTurbo,BusinessProblem7,Culture4,3,3.4,4.4,3.8,4.6,4.6
8745f54a-d4bf-4344-ad32-1e567a932611,Gemma-2Instruct(27B),BusinessProblem6,Culture5,2,4.0,4.2,3.4,3.8,5.0
8752aecc-312b-4980-9461-872437f6b665,Gemma-2Instruct(27B),BusinessProblem7,Culture10,4,3.0,4.0,3.2,4.4,4.4
876d45f1-b369-49a4-8c64-3557d6a35498,Gemma-2Instruct(27B),BusinessProblem9,Culture11,4,3.4,4.4,3.8,4.4,4.6
87712f38-ca68-4e57-8fcd-878019b1986f,Qwen2.572BInstructTurbo,BusinessProblem1,CultureNeutral,4,2.8,4.0,3.4,4.6,3.8
878485fb-bd7f-40a2-aa9a-0b91cd3d606d,MistralSmall(24B)Instruct25.01,BusinessProblem7,Culture1,3,3.4,4.2,3.4,4.2,4.6
878a6312-a87b-4d33-a62e-b81ba9021ede,Qwen2.572BInstructTurbo,BusinessProblem5,CultureNeutral,4,3.4,4.6,4.4,4.6,4.8
8796343e-0df6-4292-bbbd-ce8e26aad06f,MetaLlama3.1405BInstructTurbo,BusinessProblem14,Culture12,4,3.2,4.2,3.4,4.2,4.8
8797643a-816d-467a-b357-359817f1cb78,MistralSmall(24B)Instruct25.01,BusinessProblem14,Culture4,1,3.4,4.2,4.2,4.4,4.6
879b606a-e406-4f91-b9bb-16d74078d56e,MistralSmall(24B)Instruct25.01,BusinessProblem7,Culture1,4,3.2,4.4,3.2,4.4,4.4
87c89de5-a828-4867-9774-b89148dc545b,DeepSeekR1DistillLlama70B,BusinessProblem3,CultureExpert,5,3.8,4.4,4.4,4.8,5.0
87dbbaa6-afd9-4eb1-9a68-4a0f15c69b67,MetaLlama3.1405BInstructTurbo,BusinessProblem6,Culture8,3,3.2,4.4,3.6,4.6,5.0
87f9a033-2455-4091-a296-bb2c31b2ca59,Gemma-2Instruct(27B),BusinessProblem10,Culture4,3,3.4,4.4,4.4,3.6,4.6
880631a3-0209-4d54-a04a-68fea43be991,DeepSeekR1DistillLlama70B,BusinessProblem13,Culture10,4,3.4,4.4,3.6,4.6,4.6
880fa553-4466-43a8-83f5-f523f306537c,DeepSeekR1DistillLlama70B,BusinessProblem3,Culture14,2,4.0,4.6,4.4,4.8,5.0
88163c9f-04a8-491f-984f-bb455c5179b0,MistralSmall(24B)Instruct25.01,BusinessProblem6,CultureExpert,2,3.6,4.4,3.8,4.8,4.8
881a4cbe-f7ac-4a01-9d70-5340cd4bcb4c,Gemma-2Instruct(27B),BusinessProblem7,Culture15,5,3.0,4.6,3.4,4.6,4.4
8821f427-bf22-4568-8e96-0e895af9a966,Gemma-2Instruct(27B),BusinessProblem9,Culture12,4,2.8,4.0,3.6,4.2,3.0
88233a8c-8c3d-4d2b-8411-b7a8bfdecd72,MetaLlama3.1405BInstructTurbo,BusinessProblem10,Culture11,5,4.0,4.6,4.8,4.6,5.0
8824787d-dfac-4915-961d-9b0467de9acc,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture7,2,3.2,4.4,3.6,4.6,3.8
8826755a-01d5-4d1a-9e61-996f03076ed9,DeepSeekR1DistillLlama70B,BusinessProblem11,Culture12,4,3.2,4.6,3.4,4.6,4.4
88385e77-f965-4940-9240-6baeadcaa62e,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture10,1,3.4,4.0,4.4,4.6,3.4
883e9b47-22b3-43f5-922c-efa80fb165c3,MistralSmall(24B)Instruct25.01,BusinessProblem8,Culture15,5,3.4,4.4,4.4,4.8,3.8
885a73c7-9c4a-419f-bfa6-361c84d367f4,Qwen2.572BInstructTurbo,BusinessProblem12,CultureNeutral,2,3.4,4.6,3.8,4.6,4.4
885c8e9f-6d69-4e12-9b62-bf511e01dc8d,Qwen2.572BInstructTurbo,BusinessProblem1,Culture14,5,3.0,4.4,3.6,4.6,4.6
8860a7ac-39e9-4f21-b360-94ba5453637c,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture11,3,3.8,4.6,4.8,4.8,4.8
886129cd-6f6a-453e-9c0c-38873bfa7205,DeepSeekR1DistillLlama70B,BusinessProblem7,Culture9,3,3.4,4.6,4.2,4.8,4.8
886363de-6551-403b-b5f8-a6dbf1591473,MistralSmall(24B)Instruct25.01,BusinessProblem3,CultureNeutral,2,3.6,4.4,4.4,4.0,4.8
8879609b-756a-4d22-be3b-defb429ba3ab,DeepSeekR1DistillLlama70B,BusinessProblem15,Culture9,4,3.6,4.6,4.4,4.8,4.8
88912f47-7a95-4bc6-b768-058732d00695,MistralSmall(24B)Instruct25.01,BusinessProblem13,Culture11,4,3.2,4.2,3.6,3.6,4.4
889413a5-2beb-4fa4-bc43-39677823bb03,Qwen2.572BInstructTurbo,BusinessProblem15,Culture6,5,3.4,4.4,4.4,4.8,5.0
88a17b8d-179f-4a12-8583-5b7deb37e408,Qwen2.572BInstructTurbo,BusinessProblem4,CultureNeutral,5,3.6,4.2,4.2,4.2,4.4
88a17d8c-8cc8-4ab5-96de-abe1524cdb41,MetaLlama3.1405BInstructTurbo,BusinessProblem6,Culture13,5,3.2,4.2,3.2,4.6,5.0
88a519bd-62d0-45a5-bf5b-82e403ea5bab,DeepSeekR1DistillLlama70B,BusinessProblem11,Culture5,2,3.6,4.6,4.6,4.6,4.6
88be9028-3f55-4300-ab51-7bac6951830d,DeepSeekR1DistillLlama70B,BusinessProblem6,CultureExpert,4,3.0,4.4,3.6,4.8,4.4
88bfbc05-43e1-4fa7-b02b-64ed90017483,MetaLlama3.1405BInstructTurbo,BusinessProblem11,Culture13,2,3.4,4.6,4.4,4.8,4.6
88c2aeb3-ddea-45a9-a80c-805c24092ce4,Gemma-2Instruct(27B),BusinessProblem14,Culture6,3,3.2,4.2,3.8,4.4,4.8
88c63020-7c9f-4cb6-9049-0e8cefd5fa6a,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture3,5,3.0,4.2,4.2,5.0,4.0
88fa378e-a76d-48c4-97ef-f7f22e564ef5,Qwen2.572BInstructTurbo,BusinessProblem4,Culture5,1,3.8,4.0,4.2,4.6,4.0
88fe5e5b-411e-4c9e-802b-4a90aeb618e5,Gemma-2Instruct(27B),BusinessProblem10,Culture2,5,3.4,4.4,4.2,4.0,4.8
890cf04e-9eed-4395-b20a-55e60134227d,MetaLlama3.1405BInstructTurbo,BusinessProblem13,CultureExpert,1,3.4,4.4,3.6,4.6,4.8
890d3f07-120b-4407-ab48-1cfdd8da87a4,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture14,1,3.0,4.2,3.6,4.4,3.6
890eb38c-84a7-4d62-8046-d6cc3f66e22d,MistralSmall(24B)Instruct25.01,BusinessProblem5,Culture2,4,3.4,4.0,4.0,4.2,4.8
89128af3-1f19-44c3-8b67-495521f86586,MistralSmall(24B)Instruct25.01,BusinessProblem6,Culture8,2,3.4,3.7,3.6,4.1,4.4
8919632c-6916-4ab0-9549-ff50ea18db84,MetaLlama3.1405BInstructTurbo,BusinessProblem3,Culture10,1,3.4,4.4,4.0,4.8,4.4
89199e05-92b9-495f-a61e-0ba29da82d25,Gemma-2Instruct(27B),BusinessProblem14,Culture1,5,3.4,4.4,4.0,4.6,4.8
89232ad8-a26c-4941-a957-36bca32a859b,MistralSmall(24B)Instruct25.01,BusinessProblem1,Culture2,1,3.2,3.8,3.2,3.4,4.0
893b8040-35ac-43ec-8a2f-65412ee55bf5,MistralSmall(24B)Instruct25.01,BusinessProblem6,Culture2,3,3.2,4.0,3.0,3.6,4.8
893d3b2e-0f26-4d0e-a710-0448abe3a766,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture3,4,2.8,3.4,3.0,3.2,3.4
8964fe45-e6a1-4e5b-a6a3-7038d9786c42,Gemma-2Instruct(27B),BusinessProblem5,CultureNeutral,3,3.4,4.4,4.4,4.6,4.8
896f101a-ff52-4d66-95f9-88c59f448f11,DeepSeekR1DistillLlama70B,BusinessProblem14,Culture10,5,3.4,4.6,4.4,5.0,5.0
8976a005-4331-4cb8-9083-3320dfa99a04,Qwen2.572BInstructTurbo,BusinessProblem7,Culture2,3,3.4,4.4,3.8,4.6,5.0
89866eaf-ce23-426f-9272-39609a235fe1,Qwen2.572BInstructTurbo,BusinessProblem11,Culture6,2,3.4,4.6,4.2,4.8,4.6
899a0352-3b61-43a2-84ab-487fa9363fd1,MistralSmall(24B)Instruct25.01,BusinessProblem11,Culture1,3,3.4,4.6,4.0,4.4,4.2
89a20a80-3d4b-434a-85dd-c0b725e677ab,DeepSeekR1DistillLlama70B,BusinessProblem7,Culture3,1,3.0,4.6,3.6,4.8,4.6
89a82902-2b86-4819-8ae1-26db26c49b00,Gemma-2Instruct(27B),BusinessProblem1,Culture2,3,3.0,4.4,3.4,4.0,4.6
89a9ee43-dec3-403d-9993-42437e2b607d,Gemma-2Instruct(27B),BusinessProblem4,Culture7,1,3.6,4.4,3.2,4.4,4.6
89bbd983-7f97-44e1-a7cc-252fbb5aa6d2,Gemma-2Instruct(27B),BusinessProblem12,Culture12,4,3.0,4.4,3.6,4.4,4.0
89bd6efe-5fbd-4b39-a0c0-f8a3a97fa1a1,Qwen2.572BInstructTurbo,BusinessProblem14,Culture5,1,3.4,4.6,4.6,4.8,4.8
89c03398-b39b-459f-8509-268ff6f8865c,DeepSeekR1DistillLlama70B,BusinessProblem14,Culture2,3,3.6,4.6,4.4,5.0,5.0
89ce922c-c741-45f3-9b28-baededc3bd01,DeepSeekR1DistillLlama70B,BusinessProblem6,Culture3,1,3.0,4.4,3.6,4.8,4.6
89e284e4-0ffd-4a0d-b14a-1b376660fa65,Qwen2.572BInstructTurbo,BusinessProblem13,Culture11,1,2.8,4.4,3.4,4.4,4.8
89e7ae32-deaa-464c-8d7d-61e3ba9118dd,DeepSeekR1DistillLlama70B,BusinessProblem9,Culture8,5,3.0,4.4,3.8,4.8,4.6
89f337a1-7f35-46f0-aded-1b485492f6f3,Qwen2.572BInstructTurbo,BusinessProblem4,Culture11,1,3.8,4.6,3.8,4.8,4.8
89f39600-e3fc-4657-9fd0-c865080aad7b,Qwen2.572BInstructTurbo,BusinessProblem13,Culture1,5,2.8,4.0,3.4,4.6,4.8
89f793b4-8818-41be-ba38-dd0ea5d1e07a,MetaLlama3.1405BInstructTurbo,BusinessProblem7,Culture1,1,3.4,4.6,4.0,4.6,4.6
89f9c439-3477-40f3-b246-7268e93ae628,Qwen2.572BInstructTurbo,BusinessProblem10,Culture3,4,3.4,4.4,4.2,4.6,4.8
8a1a7004-d447-4439-974e-b348953fc4ce,Qwen2.572BInstructTurbo,BusinessProblem8,Culture2,3,3.4,4.4,4.2,4.8,4.2
8a1a7466-be74-45e5-86ad-9b00d18b473b,Gemma-2Instruct(27B),BusinessProblem9,Culture8,5,3.4,4.4,4.4,4.6,4.2
8a214eb2-0a58-421c-86d6-14fd073bf06e,Gemma-2Instruct(27B),BusinessProblem5,Culture11,5,3.4,4.4,4.4,4.4,5.0
8a2403ab-4b6f-4209-a643-802917e94b7c,MetaLlama3.1405BInstructTurbo,BusinessProblem2,Culture3,4,3.0,4.2,3.2,4.6,4.4
8a33867e-dae6-49c3-a912-b49b5991b4b7,Qwen2.572BInstructTurbo,BusinessProblem13,Culture1,3,3.0,4.4,3.6,4.4,4.6
8a3a3028-dc4d-4039-9cdf-d178898142fe,MistralSmall(24B)Instruct25.01,BusinessProblem14,Culture14,2,3.4,4.6,4.4,4.6,4.8
8a4cd212-cc82-44ec-94ec-dd8af7096467,Gemma-2Instruct(27B),BusinessProblem12,Culture13,2,3.4,4.4,4.4,4.4,4.6
8a555e19-a807-4cda-93d5-bde6f548861c,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture1,5,3.2,4.0,3.4,4.6,4.4
8a7f6fea-e6dd-438c-aa6e-be32519aea12,Qwen2.572BInstructTurbo,BusinessProblem3,CultureNeutral,3,3.6,4.4,4.6,4.8,4.2
8a83eae3-a669-4896-a52f-68a716c456cd,DeepSeekR1DistillLlama70B,BusinessProblem2,Culture11,4,2.8,4.2,3.4,4.6,4.4
8a867121-2811-4dde-aa4e-f76cef224d37,MistralSmall(24B)Instruct25.01,BusinessProblem2,Culture7,4,2.8,3.8,3.4,3.6,3.8
8a88a298-a29d-4f91-a7a0-9040fd68b12b,MistralSmall(24B)Instruct25.01,BusinessProblem4,Culture4,2,3.4,3.8,4.0,3.4,4.4
8a8fb3d4-4bc1-45fe-9d01-58a77919b308,MetaLlama3.1405BInstructTurbo,BusinessProblem6,Culture11,1,3.4,4.4,3.4,4.6,5.0
8a943b80-929a-492b-ab44-d321b9b4d899,MetaLlama3.1405BInstructTurbo,BusinessProblem3,Culture6,1,3.0,4.4,3.6,4.6,4.8
8a9f5ce4-a3b2-4266-815b-fb50efd8ec5a,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture1,4,3.4,4.2,4.4,4.6,4.0
8abf508a-4d4a-4036-b3e8-a53fea55f7ef,Gemma-2Instruct(27B),BusinessProblem3,Culture15,1,3.2,4.4,3.4,4.4,4.6
8ac4bce9-3486-4af6-b8b0-6965e5a14993,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture12,2,4.0,4.2,3.4,4.8,4.8
8ac5a99f-5ee3-4e18-86f7-ff0fd9b1d83d,Qwen2.572BInstructTurbo,BusinessProblem4,Culture6,5,3.6,4.4,4.2,4.6,4.6
8ac703ac-1a55-471b-9332-1dd90e37249f,Qwen2.572BInstructTurbo,BusinessProblem4,Culture14,2,3.8,4.4,4.0,4.6,4.8
8ad9ad02-7131-4547-b9d2-8dce6f507aa3,DeepSeekR1DistillLlama70B,BusinessProblem6,Culture5,2,3.2,4.4,4.2,4.8,5.0
8ad9cffa-f9cb-49d7-874a-464f683cb4e7,DeepSeekR1DistillLlama70B,BusinessProblem2,Culture2,4,3.0,4.4,3.8,4.8,4.4
8adb9e3e-0e61-4f63-9d74-859ff3b88968,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture4,5,3.6,3.6,3.4,4.0,3.8
8ae23d23-1ce4-4594-b1f3-982f31210db8,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture14,4,3.6,4.0,3.6,4.8,3.8
8af22dcb-8865-41db-9ad1-18bb70acb5de,Qwen2.572BInstructTurbo,BusinessProblem6,Culture6,5,3.4,4.4,3.8,4.8,4.6
8af73610-7b1d-4b83-b1e7-bdcae548663d,Qwen2.572BInstructTurbo,BusinessProblem5,Culture13,2,3.6,4.6,4.4,4.6,4.8
8b070437-548a-4cac-8734-dd2284d2e139,Gemma-2Instruct(27B),BusinessProblem14,Culture14,5,3.2,4.2,3.4,4.4,4.8
8b11c8c5-58e7-4e79-bee8-91b51b8e0b25,MetaLlama3.1405BInstructTurbo,BusinessProblem4,Culture1,3,3.6,4.2,3.4,4.4,4.6
8b2dee29-52ef-49ef-9854-4549ceb8b816,MistralSmall(24B)Instruct25.01,BusinessProblem11,Culture2,1,3.0,4.6,4.0,4.6,4.6
8b3adb1e-c036-43fa-aca2-747c4fd6cddb,DeepSeekR1DistillLlama70B,BusinessProblem14,CultureNeutral,5,3.4,4.6,4.4,5.0,4.8
8b477bf6-55c3-49b0-9946-781340171e53,DeepSeekR1DistillLlama70B,BusinessProblem14,Culture10,4,3.4,4.6,4.4,5.0,5.0
8b47e29a-a8f1-493c-b759-f2bd8f5cd1a9,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture9,1,3.4,4.6,4.0,4.4,4.6
8b4e06f1-5ef2-4721-9dbf-fd33297a66c0,Qwen2.572BInstructTurbo,BusinessProblem1,Culture3,1,3.2,4.2,3.6,4.8,3.8
8b4e592b-412f-48e6-81bd-cd282260cc0b,MistralSmall(24B)Instruct25.01,BusinessProblem3,Culture10,1,3.4,3.9,3.4,3.9,4.6
8b5e5b88-665e-4428-82e4-c92697a166ac,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture8,1,2.8,3.8,3.0,3.4,4.4
